atis_id;airport_icao;visibility;wind_speed;wind_gust;wind_direction;rvr;rvr_tendency;runway_designator_number;runway_designator_side;runway_ils_category;headwind;crosswind;ceiling;weather_phenomenon;ILS;RNAV;RNP;VISUAL
1945;KIAD;10.0;3;0;250;6000.0;>;19;L;CAT III;1.5;2.6;-1.0;None;1;0;0;1
1945;KIAD;10.0;3;0;250;6000.0;>;19;C;CAT III;1.5;2.6;-1.0;None;1;0;0;1
1945;KIAD;10.0;3;0;250;6000.0;>;19;R;CAT III;1.5;2.6;-1.0;None;1;0;0;1
1946;KORD;10.0;14;25;210;6000.0;>;27;C;CAT III;7.0;12.1;25000.0;None;1;0;0;1
1946;KORD;10.0;14;25;210;6000.0;>;27;R;CAT III;7.0;12.1;25000.0;None;1;0;0;1
1946;KORD;10.0;14;25;210;6000.0;>;28;C;CAT III;4.8;13.2;25000.0;None;1;0;0;1
1947;KLAX;10.0;10;21;220;6000.0;>;24;R;No ILS;9.4;3.4;26000.0;None;0;1;1;1
1948;KATL;10.0;3;0;180;6000.0;>;26;R;CAT III;0.5;3.0;20000.0;None;1;0;0;1
1948;KATL;10.0;3;0;180;6000.0;>;27;L;CAT III;0.0;3.0;20000.0;None;1;0;0;1
1948;KATL;10.0;3;0;180;6000.0;>;28;X;CAT III;-0.5;3.0;20000.0;None;1;0;0;1
1951;KORD;10.0;11;19;210;6000.0;▼;27;C;CAT III;5.5;9.5;25000.0;None;1;0;0;1
1951;KORD;10.0;11;19;210;6000.0;▼;27;R;CAT III;5.5;9.5;25000.0;None;1;0;0;1
1951;KORD;10.0;11;19;210;6000.0;▼;28;C;CAT III;3.8;10.3;25000.0;None;1;0;0;1
1952;KATL;10.0;3;0;200;6000.0;>;26;R;CAT III;1.5;2.6;-1.0;None;1;0;0;1
1952;KATL;10.0;3;0;200;6000.0;>;27;L;CAT III;1.0;2.8;-1.0;None;1;0;0;1
1952;KATL;10.0;3;0;200;6000.0;>;28;X;CAT III;0.5;3.0;-1.0;None;1;0;0;1
1953;KLAX;10.0;7;0;250;6000.0;>;24;R;No ILS;6.9;1.2;24000.0;None;0;1;1;1
1954;KIAD;10.0;4;0;170;6000.0;>;19;L;CAT III;3.8;1.4;-1.0;None;1;0;0;1
1954;KIAD;10.0;4;0;170;6000.0;>;19;C;CAT III;3.8;1.4;-1.0;None;1;0;0;1
1954;KIAD;10.0;4;0;170;6000.0;>;19;R;CAT III;3.8;1.4;-1.0;None;1;0;0;1
1955;KJFK;10.0;12;0;200;6000.0;>;22;L;CAT III;11.3;4.1;-1.0;None;1;0;0;0
1955;KJFK;10.0;12;0;200;6000.0;>;22;R;CAT III;11.3;4.1;-1.0;None;1;0;0;0
1956;KLAX;10.0;11;0;240;6000.0;>;24;R;No ILS;11.0;0.0;24000.0;None;0;1;1;1
1957;KIAD;10.0;6;0;170;6000.0;>;19;L;CAT III;5.6;2.1;-1.0;None;1;0;0;1
1957;KIAD;10.0;6;0;170;6000.0;>;19;C;CAT III;5.6;2.1;-1.0;None;1;0;0;1
1957;KIAD;10.0;6;0;170;6000.0;>;19;R;CAT III;5.6;2.1;-1.0;None;1;0;0;1
1959;KATL;10.0;4;0;220;6000.0;>;26;R;CAT III;3.1;2.6;-1.0;None;1;0;0;1
1959;KATL;10.0;4;0;220;6000.0;>;27;L;CAT III;2.6;3.1;-1.0;None;1;0;0;1
1959;KATL;10.0;4;0;220;6000.0;>;28;X;CAT III;2.0;3.5;-1.0;None;1;0;0;1
1960;KORD;10.0;7;0;200;6000.0;>;28;C;CAT III;1.2;6.9;-1.0;None;1;0;0;1
1960;KORD;10.0;7;0;200;6000.0;>;27;R;CAT III;2.4;6.6;-1.0;None;1;0;0;1
1961;KORD;10.0;10;0;200;6000.0;>;28;C;CAT III;1.7;9.8;-1.0;None;1;0;0;0
1963;KIAD;10.0;4;0;180;6000.0;>;19;L;CAT III;3.9;0.7;-1.0;None;1;0;0;1
1963;KIAD;10.0;4;0;180;6000.0;>;19;C;CAT III;3.9;0.7;-1.0;None;1;0;0;1
1963;KIAD;10.0;4;0;180;6000.0;>;19;R;CAT III;3.9;0.7;-1.0;None;1;0;0;1
1964;KLAX;10.0;8;0;250;6000.0;>;24;R;No ILS;7.9;1.4;23000.0;None;0;1;1;1
1965;KJFK;10.0;6;0;200;6000.0;>;22;L;CAT III;5.6;2.1;-1.0;None;1;0;0;0
1965;KJFK;10.0;6;0;200;6000.0;>;22;R;CAT III;5.6;2.1;-1.0;None;1;0;0;0
1966;KATL;10.0;5;0;240;6000.0;>;26;R;CAT III;4.7;1.7;-1.0;None;1;0;0;1
1966;KATL;10.0;5;0;240;6000.0;>;27;L;CAT III;4.3;2.5;-1.0;None;1;0;0;1
1966;KATL;10.0;5;0;240;6000.0;>;28;X;CAT III;3.8;3.2;-1.0;None;1;0;0;1
1967;KIAD;10.0;6;0;180;6000.0;>;19;C;CAT III;5.9;1.0;-1.0;None;1;0;0;1
1967;KIAD;10.0;6;0;180;6000.0;>;19;R;CAT III;5.9;1.0;-1.0;None;1;0;0;1
1968;KLAX;10.0;7;0;260;6000.0;>;24;R;No ILS;6.6;2.4;24000.0;None;0;1;1;1
1969;KATL;10.0;5;0;260;6000.0;>;26;R;CAT III;5.0;0.0;-1.0;None;1;0;0;1
1969;KATL;10.0;5;0;260;6000.0;>;27;L;CAT III;4.9;0.9;-1.0;None;1;0;0;1
1969;KATL;10.0;5;0;260;6000.0;>;28;X;CAT III;4.7;1.7;-1.0;None;1;0;0;1
1970;KJFK;10.0;7;0;210;6000.0;>;22;L;CAT III;6.9;1.2;-1.0;None;1;0;0;0
1970;KJFK;10.0;7;0;210;6000.0;>;22;R;CAT III;6.9;1.2;-1.0;None;1;0;0;0
1971;KORD;10.0;13;21;200;6000.0;>;27;C;CAT III;4.4;12.2;-1.0;None;1;0;0;0
1973;KJFK;10.0;7;0;210;6000.0;>;31;R;CAT III;-1.2;6.9;-1.0;None;1;0;0;1
1973;KJFK;10.0;7;0;210;6000.0;>;31;L;CAT III;-1.2;6.9;-1.0;None;1;0;0;1
1974;KLAX;10.0;5;0;320;6000.0;>;24;R;No ILS;0.9;4.9;23000.0;None;0;1;1;1
1975;KIAD;10.0;3;0;180;6000.0;>;19;C;CAT III;3.0;0.5;-1.0;None;1;0;0;1
1975;KIAD;10.0;3;0;180;6000.0;>;19;R;CAT III;3.0;0.5;-1.0;None;1;0;0;1
1977;KORD;10.0;16;27;210;6000.0;>;27;C;CAT III;8.0;13.9;-1.0;None;1;0;0;0
1978;KATL;10.0;6;0;260;6000.0;>;27;L;No ILS;5.9;1.0;-1.0;None;0;0;0;1
1978;KATL;10.0;6;0;260;6000.0;>;28;X;No ILS;5.6;2.1;-1.0;None;0;0;0;1
1979;KIAD;10.0;0;0;0;6000.0;>;19;C;CAT III;0.0;0.0;-1.0;None;1;0;0;1
1979;KIAD;10.0;0;0;0;6000.0;>;19;R;CAT III;0.0;0.0;-1.0;None;1;0;0;1
1980;KLAX;10.0;4;0;290;6000.0;>;24;R;No ILS;2.6;3.1;23000.0;None;0;1;1;1
1981;KJFK;10.0;5;0;200;6000.0;>;31;R;CAT III;-1.7;4.7;-1.0;None;1;0;0;1
1981;KJFK;10.0;5;0;200;6000.0;>;31;L;CAT III;-1.7;4.7;-1.0;None;1;0;0;1
1983;KATL;10.0;6;0;280;6000.0;>;27;L;No ILS;5.9;1.0;-1.0;None;0;0;0;1
1983;KATL;10.0;6;0;280;6000.0;>;28;X;No ILS;6.0;0.0;-1.0;None;0;0;0;1
1984;KORD;10.0;14;22;220;6000.0;>;27;C;CAT III;9.0;10.7;-1.0;None;1;0;0;0
1985;KJFK;10.0;6;0;180;6000.0;>;31;R;CAT III;-3.9;4.6;-1.0;None;1;0;0;1
1985;KJFK;10.0;6;0;180;6000.0;>;31;L;CAT III;-3.9;4.6;-1.0;None;1;0;0;1
1986;KORD;10.0;11;19;230;6000.0;>;27;C;CAT III;8.4;7.1;-1.0;None;1;0;0;0
1987;KATL;10.0;5;0;300;6000.0;>;27;L;No ILS;4.3;2.5;-1.0;None;0;0;0;1
1987;KATL;10.0;5;0;300;6000.0;>;28;X;No ILS;4.7;1.7;-1.0;None;0;0;0;1
1988;KIAD;10.0;0;0;0;6000.0;>;19;C;CAT III;0.0;0.0;-1.0;None;1;0;0;1
1988;KIAD;10.0;0;0;0;6000.0;>;19;R;CAT III;0.0;0.0;-1.0;None;1;0;0;1
1989;KSFO;10.0;6;0;290;6000.0;>;28;R;No ILS;5.9;1.0;20000.0;None;0;0;0;1
1990;KLAX;10.0;4;0;110;6000.0;>;24;R;No ILS;-2.6;3.1;22000.0;None;0;1;1;1
1991;KSFO;10.0;0;0;0;6000.0;>;28;R;CAT III;0.0;0.0;18000.0;None;1;0;0;0
1992;KJFK;10.0;3;0;160;6000.0;>;31;R;CAT III;-2.6;1.5;-1.0;None;1;0;0;1
1992;KJFK;10.0;3;0;160;6000.0;>;31;L;CAT III;-2.6;1.5;-1.0;None;1;0;0;1
1993;KORD;10.0;11;18;220;6000.0;>;27;L;CAT III;7.1;8.4;25000.0;None;1;0;0;0
1994;KIAD;10.0;0;0;0;6000.0;>;19;C;CAT III;0.0;0.0;-1.0;None;1;0;0;1
1994;KIAD;10.0;0;0;0;6000.0;>;19;R;CAT III;0.0;0.0;-1.0;None;1;0;0;1
1995;KATL;10.0;5;0;270;6000.0;>;27;L;No ILS;5.0;0.0;-1.0;None;0;0;0;1
1995;KATL;10.0;5;0;270;6000.0;>;28;X;No ILS;4.9;0.9;-1.0;None;0;0;0;1
1996;KLAX;10.0;4;0;100;6000.0;>;6;R;No ILS;3.1;2.6;17000.0;None;0;1;1;1
1997;KSFO;10.0;4;0;250;6000.0;>;28;R;CAT III;3.5;2.0;18000.0;None;1;0;0;0
1998;KLAX;10.0;5;0;100;6000.0;>;6;R;No ILS;3.8;3.2;17000.0;None;0;1;1;1
1999;KIAD;10.0;4;0;310;6000.0;>;19;C;CAT III;-2.0;3.5;-1.0;None;1;0;0;1
1999;KIAD;10.0;4;0;310;6000.0;>;19;R;CAT III;-2.0;3.5;-1.0;None;1;0;0;1
2000;KATL;10.0;5;0;310;6000.0;>;27;L;No ILS;3.8;3.2;-1.0;None;0;0;0;1
2000;KATL;10.0;5;0;310;6000.0;>;28;X;No ILS;4.3;2.5;-1.0;None;0;0;0;1
2001;KORD;10.0;11;0;240;6000.0;>;27;C;CAT III;9.5;5.5;25000.0;None;1;0;0;0
2002;KJFK;10.0;6;0;190;6000.0;>;31;R;CAT III;-3.0;5.2;-1.0;None;1;0;0;1
2002;KJFK;10.0;6;0;190;6000.0;>;31;L;CAT III;-3.0;5.2;-1.0;None;1;0;0;1
2003;KIAD;10.0;0;0;0;6000.0;>;19;C;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2003;KIAD;10.0;0;0;0;6000.0;>;19;R;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2004;KATL;10.0;9;0;310;6000.0;>;27;L;No ILS;6.9;5.8;-1.0;None;0;0;0;1
2004;KATL;10.0;9;0;310;6000.0;>;28;X;No ILS;7.8;4.5;-1.0;None;0;0;0;1
2005;KLAX;10.0;9;0;80;6000.0;>;6;R;CAT III;8.5;3.1;17000.0;None;1;1;1;1
2005;KLAX;10.0;9;0;80;6000.0;>;7;R;CAT III;8.9;1.6;17000.0;None;1;1;1;1
2006;KORD;10.0;9;0;230;6000.0;>;27;C;CAT III;6.9;5.8;25000.0;None;1;0;0;0
2007;KJFK;10.0;0;0;0;6000.0;>;31;R;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2007;KJFK;10.0;0;0;0;6000.0;>;31;L;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2008;KSFO;10.0;6;0;250;6000.0;>;28;R;CAT III;5.2;3.0;18000.0;None;1;0;0;0
2009;KSFO;10.0;6;0;280;6000.0;>;28;R;CAT III;6.0;0.0;18000.0;None;1;0;0;0
2010;KATL;10.0;7;0;320;6000.0;>;26;R;No ILS;3.5;6.1;-1.0;None;0;0;0;1
2010;KATL;10.0;7;0;320;6000.0;>;27;L;No ILS;4.5;5.4;-1.0;None;0;0;0;1
2010;KATL;10.0;7;0;320;6000.0;>;28;X;No ILS;5.4;4.5;-1.0;None;0;0;0;1
2011;KORD;10.0;4;0;230;6000.0;>;27;C;CAT III;3.1;2.6;25000.0;None;1;0;0;0
2012;KLAX;10.0;7;0;80;6000.0;>;6;R;CAT III;6.6;2.4;10000.0;- RA;1;1;1;1
2012;KLAX;10.0;7;0;80;6000.0;>;7;R;CAT III;6.9;1.2;10000.0;- RA;1;1;1;1
2013;KIAD;10.0;0;0;0;6000.0;>;19;C;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2013;KIAD;10.0;0;0;0;6000.0;>;19;R;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2014;KJFK;10.0;0;0;0;6000.0;>;31;R;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2014;KJFK;10.0;0;0;0;6000.0;>;31;L;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2015;KATL;10.0;8;0;310;6000.0;>;26;R;No ILS;5.1;6.1;-1.0;None;0;0;0;1
2015;KATL;10.0;8;0;310;6000.0;>;27;L;No ILS;6.1;5.1;-1.0;None;0;0;0;1
2015;KATL;10.0;8;0;310;6000.0;>;28;X;No ILS;6.9;4.0;-1.0;None;0;0;0;1
2016;KORD;10.0;5;0;260;6000.0;>;28;C;CAT III;4.7;1.7;25000.0;None;1;0;0;1
2016;KORD;10.0;5;0;260;6000.0;>;27;R;CAT III;4.9;0.9;25000.0;None;1;0;0;1
2017;KIAD;10.0;0;0;0;6000.0;>;19;C;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2017;KIAD;10.0;0;0;0;6000.0;>;19;R;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2018;KLAX;10.0;6;0;70;6000.0;>;6;R;CAT III;5.9;1.0;9000.0;- RA;1;1;1;1
2018;KLAX;10.0;6;0;70;6000.0;>;7;R;CAT III;6.0;0.0;9000.0;- RA;1;1;1;1
2019;KSFO;10.0;6;0;280;6000.0;>;28;R;CAT III;6.0;0.0;18000.0;None;1;0;0;0
2020;KJFK;10.0;4;0;160;6000.0;>;13;L;No ILS;3.5;2.0;-1.0;None;0;1;0;0
2020;KJFK;10.0;4;0;160;6000.0;>;22;L;No ILS;2.0;3.5;-1.0;None;0;1;0;0
2021;KORD;10.0;6;0;270;6000.0;>;27;C;CAT III;6.0;0.0;25000.0;None;1;0;0;1
2021;KORD;10.0;6;0;270;6000.0;>;27;R;CAT III;6.0;0.0;25000.0;None;1;0;0;1
2021;KORD;10.0;6;0;270;6000.0;>;28;C;CAT III;5.9;1.0;25000.0;None;1;0;0;1
2022;KJFK;10.0;0;0;0;6000.0;>;13;L;No ILS;0.0;0.0;-1.0;None;0;1;0;0
2022;KJFK;10.0;0;0;0;6000.0;>;22;L;No ILS;0.0;0.0;-1.0;None;0;1;0;0
2023;KIAD;10.0;0;0;0;6000.0;>;1;C;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2024;KSFO;10.0;0;0;0;6000.0;>;28;R;CAT III;0.0;0.0;20000.0;None;1;0;0;0
2025;KATL;10.0;10;0;310;6000.0;>;26;R;No ILS;6.4;7.7;-1.0;None;0;0;0;1
2025;KATL;10.0;10;0;310;6000.0;>;27;L;No ILS;7.7;6.4;-1.0;None;0;0;0;1
2025;KATL;10.0;10;0;310;6000.0;>;28;X;No ILS;8.7;5.0;-1.0;None;0;0;0;1
2026;KLAX;10.0;5;0;70;6000.0;>;6;R;CAT III;4.9;0.9;7000.0;None;1;1;1;1
2026;KLAX;10.0;5;0;70;6000.0;>;7;R;CAT III;5.0;0.0;7000.0;None;1;1;1;1
2027;KATL;10.0;8;0;300;6000.0;>;26;R;No ILS;6.1;5.1;-1.0;None;0;0;0;1
2027;KATL;10.0;8;0;300;6000.0;>;27;L;No ILS;6.9;4.0;-1.0;None;0;0;0;1
2027;KATL;10.0;8;0;300;6000.0;>;28;X;No ILS;7.5;2.7;-1.0;None;0;0;0;1
2028;KLAX;10.0;7;0;90;6000.0;>;6;R;CAT III;6.1;3.5;6000.0;None;1;1;1;1
2028;KLAX;10.0;7;0;90;6000.0;>;7;R;CAT III;6.6;2.4;6000.0;None;1;1;1;1
2029;KIAD;10.0;3;0;180;6000.0;>;1;C;CAT III;-3.0;0.5;-1.0;None;1;0;0;1
2029;KIAD;10.0;3;0;180;6000.0;>;1;L;CAT III;-3.0;0.5;-1.0;None;1;0;0;1
2030;KJFK;10.0;6;0;200;6000.0;>;13;L;No ILS;2.1;5.6;-1.0;None;0;1;0;0
2030;KJFK;10.0;6;0;200;6000.0;>;22;L;No ILS;5.6;2.1;-1.0;None;0;1;0;0
2031;KSFO;10.0;3;0;210;6000.0;>;28;R;CAT III;1.0;2.8;-1.0;None;1;0;0;0
2032;KORD;10.0;7;0;310;6000.0;>;27;C;CAT III;5.4;4.5;25000.0;None;1;0;0;1
2032;KORD;10.0;7;0;310;6000.0;>;27;R;CAT III;5.4;4.5;25000.0;None;1;0;0;1
2032;KORD;10.0;7;0;310;6000.0;>;28;C;CAT III;6.1;3.5;25000.0;None;1;0;0;1
2034;KATL;10.0;6;0;310;6000.0;>;26;R;No ILS;3.9;4.6;-1.0;None;0;0;0;1
2034;KATL;10.0;6;0;310;6000.0;>;27;L;No ILS;4.6;3.9;-1.0;None;0;0;0;1
2035;KJFK;10.0;5;0;220;6000.0;>;13;L;No ILS;0.0;5.0;-1.0;None;0;1;0;0
2035;KJFK;10.0;5;0;220;6000.0;>;22;L;No ILS;5.0;0.0;-1.0;None;0;1;0;0
2036;KORD;10.0;17;0;10;6000.0;>;10;C;CAT III;0.0;17.0;25000.0;None;1;0;0;1
2036;KORD;10.0;17;0;10;6000.0;>;9;L;CAT III;3.0;16.7;25000.0;None;1;0;0;1
2036;KORD;10.0;17;0;10;6000.0;>;10;R;CAT III;0.0;17.0;25000.0;None;1;0;0;1
2037;KLAX;10.0;8;0;110;6000.0;>;6;L;No ILS;5.1;6.1;5000.0;None;0;1;1;1
2038;KIAD;10.0;3;0;-1;6000.0;>;19;L;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2038;KIAD;10.0;3;0;-1;6000.0;>;19;C;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2038;KIAD;10.0;3;0;-1;6000.0;>;19;R;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2039;KLAX;10.0;7;0;70;6000.0;>;6;L;No ILS;6.9;1.2;6500.0;- RA;0;1;1;1
2040;KATL;10.0;6;0;300;6000.0;>;26;R;No ILS;4.6;3.9;-1.0;None;0;0;0;1
2040;KATL;10.0;6;0;300;6000.0;>;28;X;No ILS;5.6;2.1;-1.0;None;0;0;0;1
2041;KIAD;10.0;4;0;220;6000.0;>;19;L;CAT III;3.5;2.0;-1.0;None;1;0;0;1
2041;KIAD;10.0;4;0;220;6000.0;>;19;C;CAT III;3.5;2.0;-1.0;None;1;0;0;1
2041;KIAD;10.0;4;0;220;6000.0;>;19;R;CAT III;3.5;2.0;-1.0;None;1;0;0;1
2043;KJFK;10.0;6;0;210;6000.0;>;13;L;No ILS;1.0;5.9;-1.0;None;0;1;0;0
2043;KJFK;10.0;6;0;210;6000.0;>;22;L;No ILS;5.9;1.0;-1.0;None;0;1;0;0
2044;KORD;10.0;22;34;20;6000.0;>;10;C;CAT III;3.8;21.7;25000.0;None;1;0;0;1
2044;KORD;10.0;22;34;20;6000.0;>;9;C;CAT III;7.5;20.7;25000.0;None;1;0;0;1
2044;KORD;10.0;22;34;20;6000.0;>;10;R;CAT III;3.8;21.7;25000.0;None;1;0;0;1
2046;KIAD;10.0;8;0;190;6000.0;>;19;C;CAT III;8.0;0.0;-1.0;None;1;0;0;1
2047;KLAX;6.0;9;21;110;6000.0;>;6;L;No ILS;5.8;6.9;5500.0;- RA HZ;0;1;1;1
2048;KJFK;10.0;10;0;200;6000.0;>;13;L;No ILS;3.4;9.4;-1.0;None;0;1;0;0
2048;KJFK;10.0;10;0;200;6000.0;>;22;L;No ILS;9.4;3.4;-1.0;None;0;1;0;0
2049;KATL;10.0;5;0;310;6000.0;>;26;R;No ILS;3.2;3.8;-1.0;None;0;0;0;1
2049;KATL;10.0;5;0;310;6000.0;>;27;L;No ILS;3.8;3.2;-1.0;None;0;0;0;1
2049;KATL;10.0;5;0;310;6000.0;>;28;X;No ILS;4.3;2.5;-1.0;None;0;0;0;1
2050;KORD;10.0;26;34;20;6000.0;>;10;C;CAT III;4.5;25.6;25000.0;None;1;0;0;1
2050;KORD;10.0;26;34;20;6000.0;>;9;C;CAT III;8.9;24.4;25000.0;None;1;0;0;1
2050;KORD;10.0;26;34;20;6000.0;>;10;R;CAT III;4.5;25.6;25000.0;None;1;0;0;1
2051;KIAD;10.0;7;0;200;6000.0;>;19;L;CAT III;6.9;1.2;-1.0;None;1;0;0;1
2051;KIAD;10.0;7;0;200;6000.0;>;19;C;CAT III;6.9;1.2;-1.0;None;1;0;0;1
2051;KIAD;10.0;7;0;200;6000.0;>;19;R;CAT III;6.9;1.2;-1.0;None;1;0;0;1
2052;KLAX;10.0;6;0;70;6000.0;>;6;L;No ILS;5.9;1.0;3900.0;None;0;1;1;1
2053;KJFK;10.0;11;0;190;6000.0;>;13;L;No ILS;5.5;9.5;-1.0;None;0;1;0;0
2053;KJFK;10.0;11;0;190;6000.0;>;22;L;No ILS;9.5;5.5;-1.0;None;0;1;0;0
2054;KATL;10.0;6;0;310;6000.0;>;26;R;No ILS;3.9;4.6;-1.0;None;0;0;0;1
2054;KATL;10.0;6;0;310;6000.0;>;27;L;No ILS;4.6;3.9;-1.0;None;0;0;0;1
2054;KATL;10.0;6;0;310;6000.0;>;28;X;No ILS;5.2;3.0;-1.0;None;0;0;0;1
2056;KORD;10.0;25;34;20;6000.0;>;10;C;CAT III;4.3;24.6;25000.0;None;1;0;0;1
2056;KORD;10.0;25;34;20;6000.0;>;9;L;CAT III;8.6;23.5;25000.0;None;1;0;0;1
2056;KORD;10.0;25;34;20;6000.0;>;10;R;CAT III;4.3;24.6;25000.0;None;1;0;0;1
2058;KATL;10.0;7;0;320;6000.0;>;26;R;No ILS;3.5;6.1;-1.0;None;0;0;0;1
2058;KATL;10.0;7;0;320;6000.0;>;27;L;No ILS;4.5;5.4;-1.0;None;0;0;0;1
2058;KATL;10.0;7;0;320;6000.0;>;28;X;No ILS;5.4;4.5;-1.0;None;0;0;0;1
2059;KORD;10.0;22;29;20;6000.0;>;10;C;CAT III;3.8;21.7;25000.0;None;1;0;0;1
2059;KORD;10.0;22;29;20;6000.0;>;9;L;CAT III;7.5;20.7;25000.0;None;1;0;0;1
2059;KORD;10.0;22;29;20;6000.0;>;10;R;CAT III;3.8;21.7;25000.0;None;1;0;0;1
2061;KIAD;10.0;8;0;210;6000.0;>;19;L;CAT III;7.5;2.7;-1.0;None;1;0;0;1
2061;KIAD;10.0;8;0;210;6000.0;>;19;C;CAT III;7.5;2.7;-1.0;None;1;0;0;1
2061;KIAD;10.0;8;0;210;6000.0;>;19;R;CAT III;7.5;2.7;-1.0;None;1;0;0;1
2062;KJFK;10.0;12;0;190;6000.0;>;13;L;No ILS;6.0;10.4;-1.0;None;0;1;0;0
2062;KJFK;10.0;12;0;190;6000.0;>;22;L;No ILS;10.4;6.0;-1.0;None;0;1;0;0
2063;KJFK;10.0;15;0;180;6000.0;>;13;L;No ILS;9.6;11.5;-1.0;None;0;1;0;0
2063;KJFK;10.0;15;0;180;6000.0;>;22;L;No ILS;11.5;9.6;-1.0;None;0;1;0;0
2065;KORD;10.0;21;29;30;6000.0;>;10;C;CAT III;7.2;19.7;25000.0;None;1;0;0;1
2065;KORD;10.0;21;29;30;6000.0;>;9;L;CAT III;10.5;18.2;25000.0;None;1;0;0;1
2065;KORD;10.0;21;29;30;6000.0;>;10;R;CAT III;7.2;19.7;25000.0;None;1;0;0;1
2067;KATL;10.0;10;0;280;6000.0;>;26;R;No ILS;9.4;3.4;-1.0;None;0;0;0;1
2067;KATL;10.0;10;0;280;6000.0;>;27;L;No ILS;9.8;1.7;-1.0;None;0;0;0;1
2067;KATL;10.0;10;0;280;6000.0;>;28;X;No ILS;10.0;0.0;-1.0;None;0;0;0;1
2068;KIAD;10.0;4;0;-1;6000.0;>;19;L;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2068;KIAD;10.0;4;0;-1;6000.0;>;19;C;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2068;KIAD;10.0;4;0;-1;6000.0;>;19;R;CAT III;0.0;0.0;-1.0;None;1;0;0;1
2070;KJFK;10.0;14;0;180;6000.0;>;13;L;No ILS;9.0;10.7;25000.0;None;0;1;0;0
2070;KJFK;10.0;14;0;180;6000.0;>;22;L;No ILS;10.7;9.0;25000.0;None;0;1;0;0
2071;KATL;10.0;9;14;270;6000.0;>;26;R;No ILS;8.9;1.6;-1.0;None;0;0;0;1
2071;KATL;10.0;9;14;270;6000.0;>;27;L;No ILS;9.0;0.0;-1.0;None;0;0;0;1
2071;KATL;10.0;9;14;270;6000.0;>;28;X;No ILS;8.9;1.6;-1.0;None;0;0;0;1
2072;KIAD;10.0;9;16;220;6000.0;>;19;L;CAT III;7.8;4.5;-1.0;None;1;0;0;1
2072;KIAD;10.0;9;16;220;6000.0;>;19;C;CAT III;7.8;4.5;-1.0;None;1;0;0;1
2072;KIAD;10.0;9;16;220;6000.0;>;19;R;CAT III;7.8;4.5;-1.0;None;1;0;0;1
2073;KORD;10.0;21;27;30;6000.0;>;10;C;CAT III;7.2;19.7;25000.0;None;1;0;0;1
2073;KORD;10.0;21;27;30;6000.0;>;9;C;CAT III;10.5;18.2;25000.0;None;1;0;0;1
2073;KORD;10.0;21;27;30;6000.0;>;10;R;CAT III;7.2;19.7;25000.0;None;1;0;0;1
2075;KIAD;10.0;11;19;220;6000.0;>;19;C;CAT III;9.5;5.5;-1.0;None;1;0;0;1
2075;KIAD;10.0;11;19;220;6000.0;>;19;R;CAT III;9.5;5.5;-1.0;None;1;0;0;1
2076;KJFK;10.0;15;0;180;6000.0;>;13;L;No ILS;9.6;11.5;-1.0;None;0;1;0;0
2076;KJFK;10.0;15;0;180;6000.0;>;22;L;No ILS;11.5;9.6;-1.0;None;0;1;0;0
2077;KATL;10.0;6;0;250;6000.0;>;26;R;No ILS;5.9;1.0;-1.0;None;0;0;0;1
2077;KATL;10.0;6;0;250;6000.0;>;27;L;No ILS;5.6;2.1;-1.0;None;0;0;0;1
2077;KATL;10.0;6;0;250;6000.0;>;28;X;No ILS;5.2;3.0;-1.0;None;0;0;0;1
2079;KORD;10.0;20;0;30;6000.0;>;10;C;CAT III;6.8;18.8;30000.0;None;1;0;0;1
2079;KORD;10.0;20;0;30;6000.0;>;9;C;CAT III;10.0;17.3;30000.0;None;1;0;0;1
2079;KORD;10.0;20;0;30;6000.0;>;10;R;CAT III;6.8;18.8;30000.0;None;1;0;0;1
2081;KJFK;10.0;17;0;190;6000.0;>;13;L;No ILS;8.5;14.7;25000.0;None;0;1;0;0
2081;KJFK;10.0;17;0;190;6000.0;>;22;L;No ILS;14.7;8.5;25000.0;None;0;1;0;0
2082;KATL;10.0;8;0;260;6000.0;>;26;R;No ILS;8.0;0.0;-1.0;None;0;0;0;1
2082;KATL;10.0;8;0;260;6000.0;>;27;L;No ILS;7.9;1.4;-1.0;None;0;0;0;1
2082;KATL;10.0;8;0;260;6000.0;>;28;X;No ILS;7.5;2.7;-1.0;None;0;0;0;1
2085;KIAD;10.0;10;0;220;6000.0;>;19;L;CAT III;8.7;5.0;-1.0;None;1;0;0;1
